mean_R,mean_G,mean_B,std_R,std_G,std_B,norm_R,norm_G,norm_B,green_dominance,blue_ratio,yellowish_blue_ratio,lbp_hist,glcm_contrast,glcm_homogeneity,glcm_entropy,Nitrogen,Phosphorus,Potassium,soil_type
183.05598294005102,176.58059630102042,134.3955676020408,36.385482477751445,34.66126917420772,34.22704265787333,0.37053455753798015,0.3574273403651532,0.27203810209686674,True,0.3736982703084628,1.337977827907214,"[0.13825334821428573, 0.11405851403061225, 0.060267857142857144, 0.05767697704081633, 0.05233577806122449, 0.059650031887755105, 0.06116470025510204, 0.10313695790816327, 0.3534558354591837]",1122.5094290518898,0.041998712967970635,13.676511529835716,75,30,40,Alluvial soil
183.0929328762755,176.63859215561226,134.48084741709184,36.450735022292214,34.69959404621441,34.28720862465185,0.37047419911604346,0.3574143465496661,0.2721114543342904,True,0.3738367033725249,1.3374823699473792,"[0.13978794642857142, 0.1123046875, 0.05963010204081633, 0.05801578443877551, 0.0509406887755102, 0.06032764668367347, 0.0594108737244898, 0.10548867984693877, 0.35409359056122447]",1119.5898062139654,0.040616993604970064,13.680264936208928,75,30,40,Alluvial soil
226.53956074617346,222.81796077806123,177.7780612244898,34.713896313378534,35.709613883539014,45.44889668646157,0.3612290021134736,0.3552947192080123,0.28347627867851416,True,0.3956272070877129,1.2638160142741324,"[0.1278499681122449, 0.13137755102040816, 0.054368622448979595, 0.06650589923469388, 0.04731345663265306, 0.06232063137755102, 0.05213647959183673, 0.09815449617346939, 0.35997289540816324]",1241.4632647341448,0.09230053660509178,12.507074476145702,75,30,40,Alluvial soil
194.23840082908163,176.54338727678572,131.4716796875,33.36203165928281,33.061002491158405,32.16269593523131,0.38673381725458483,0.3515025750890736,0.2617636076563416,True,0.35457965818418674,1.4101203734035823,"[0.14540816326530612, 0.11583227040816327, 0.056740274234693876, 0.05528539540816327, 0.05117984693877551, 0.05687978316326531, 0.05821508290816327, 0.10174186862244898, 0.3587173150510204]",1289.3892136450993,0.042971014659102094,13.550698801330793,75,30,40,Alluvial soil
182.83288823341837,176.39825813137756,134.26375159438774,36.27418972326813,34.65241624368881,34.301524997812415,0.37048587328767124,0.3574469743473766,0.27206715236495216,True,0.3737530917156168,1.3377815758122011,"[0.13881138392857142, 0.10991310586734694, 0.06158322704081633, 0.05837452168367347, 0.052614795918367346, 0.0574577487244898, 0.05893255739795918, 0.1045719068877551, 0.3577407525510204]",1119.7552850736708,0.040727728989270004,13.675616985435475,75,30,40,Alluvial soil
193.8377909757653,176.33049665178572,131.38269292091837,33.44075500939706,33.1207894579315,32.18798838374403,0.3864767461201943,0.3515704354898481,0.2619528183899576,True,0.35492692732531034,1.4087406773217916,"[0.14504942602040816, 0.1133609693877551, 0.05785634566326531, 0.05462771045918367, 0.05072146045918367, 0.05759725765306122, 0.05861367984693878, 0.10393415178571429, 0.3582389987244898]",1278.529788597053,0.0433118055387027,13.547926206630127,75,30,40,Alluvial soil
189.9451530612245,175.24340322066325,131.2072305484694,35.6865726912599,35.67640354658575,34.4222319345268,0.3826486003720618,0.35303160878871953,0.26431979083921875,True,0.3592862599100477,1.3916479859964084,"[0.13922991071428573, 0.11278300382653061, 0.06050701530612245, 0.05885283801020408, 0.05861367984693878, 0.061443718112244895, 0.061204559948979595, 0.10291772959183673, 0.34444754464285715]",1325.7693385650223,0.04154232782604501,13.642743266620855,75,30,40,Alluvial soil
193.68761957908163,176.08063616071428,131.21940768494898,33.246240913266014,32.93590852238526,32.01154961026083,0.3866115549733015,0.3514670100996688,0.2619214349270297,True,0.35486931516719333,1.4089693828964325,"[0.14690290178571427, 0.11346061862244898, 0.05544483418367347, 0.053591358418367346, 0.05002391581632653, 0.05819515306122449, 0.06090561224489796, 0.10327646683673469, 0.35819913903061223]",1269.3779228058936,0.042871531098193756,13.536140274978253,75,30,40,Alluvial soil
193.91394292091837,176.25193319515307,131.31170280612244,33.427599146163324,33.12130030614778,32.1759096454744,0.38668517012802445,0.3514652311554276,0.2618495987165479,True,0.3547374603620879,1.4094930924116094,"[0.14518893494897958, 0.11451690051020408, 0.05919164540816327, 0.05271444515306122, 0.051438934948979595, 0.05709901147959184, 0.05899234693877551, 0.10054607780612244, 0.36031170280612246]",1284.0801369314545,0.04190516257369725,13.553565910509997,75,30,40,Alluvial soil
194.26026387117346,176.62848772321428,131.58645567602042,33.27045108830319,32.93047173339157,32.04258944235301,0.38660666448888464,0.35151682146212093,0.26187651404899437,True,0.3547868602386905,1.4092968371591166,"[0.14592633928571427, 0.11377949617346939, 0.05685985331632653, 0.05345184948979592, 0.05113998724489796, 0.058274872448979595, 0.058474170918367346, 0.10443239795918367, 0.3576610331632653]",1266.3491351697628,0.04406373335574615,13.541406064548063,75,30,40,Alluvial soil
193.4894172512755,175.94668765943877,131.01574457908163,33.35218839288805,33.0579547449723,32.09222685370482,0.38662943787406406,0.3515756567566173,0.26179490536931865,True,0.354637088355903,1.4098920175495442,"[0.1475406568877551, 0.11312181122448979, 0.05610251913265306, 0.05397002551020408, 0.049485809948979595, 0.05919164540816327, 0.062001753826530615, 0.1048110650510204, 0.3537747130102041]",1278.3170243433697,0.04247109839147368,13.54210527445115,75,30,40,Alluvial soil
177.05271444515307,161.17823262117346,117.99906329719387,24.64527338790435,23.5124215204202,23.189126543344898,0.38807774680161633,0.35328283751598877,0.25863941568239485,True,0.3488712795818014,1.4331933560118777,"[0.1553531568877551, 0.11601163903061225, 0.05014349489795918, 0.045599489795918366, 0.040736607142857144, 0.04781170280612245, 0.05428890306122449, 0.10596699617346939, 0.3840880102040816]",766.318065342729,0.057503272828914626,12.798115684424829,75,30,40,Alluvial soil
193.40862165178572,175.7823262117347,131.00021922831633,33.53758713863927,33.276349274756136,32.29679069020437,0.3866694063717348,0.3514302886109552,0.26190030501731004,True,0.3548305287180103,1.4091233970382473,"[0.14764030612244897, 0.11475605867346939, 0.05570392219387755, 0.05229591836734694, 0.04966517857142857, 0.05687978316326531, 0.05953045280612245, 0.10471141581632654, 0.3588169642857143]",1312.212604099936,0.043047208621347914,13.573030389667757,75,30,40,Alluvial soil
228.23116629464286,210.42629942602042,153.7736367984694,25.94412554536908,29.095527047675816,29.522471284114825,0.38524507799161695,0.3551911750265081,0.259563746981875,True,0.35055515707646095,1.4263090697905296,"[0.1602160395408163, 0.12438217474489796, 0.048150510204081634, 0.04257015306122449, 0.03794642857142857, 0.044802295918367346, 0.05104033801020408, 0.10493064413265306, 0.38596141581632654]",1152.6380525304291,0.050416350287768884,13.054632026560647,75,30,40,Alluvial soil
190.39213966836735,175.50398596938774,131.58328683035714,35.833773404484454,35.81186758254586,34.532190443471755,0.38271360562196377,0.3527864300929987,0.2644999642850375,True,0.3596192405727395,1.3903594234938217,"[0.13895089285714285, 0.11226482780612244, 0.06178252551020408, 0.06048708545918367, 0.05899234693877551, 0.06078603316326531, 0.06128427933673469, 0.10451211734693877, 0.3409398915816326]",1364.415318705958,0.041427752402812705,13.652736300346232,75,30,40,Alluvial soil
193.5345384247449,175.91069435586735,131.08737244897958,33.53587122023622,33.270755573732544,32.26578766858244,0.3866572055500192,0.35144702366627645,0.2618957707837044,True,0.35482220588517704,1.4091564499258074,"[0.1466438137755102, 0.11539381377551021, 0.056540975765306124, 0.051279496173469385, 0.050462372448979595, 0.057696906887755105, 0.06188217474489796, 0.10363520408163265, 0.35646524234693877]",1311.221893017297,0.0419120713256203,13.564761430696356,75,30,40,Alluvial soil
190.01586415816325,175.2230149872449,131.3155891262755,35.80716643760286,35.794904116092354,34.567498360234666,0.3826687227677879,0.35287773282381135,0.26445354440840074,True,0.3595334358530774,1.3906912407566008,"[0.14008689413265307, 0.11358019770408163, 0.05911192602040816, 0.057716836734693876, 0.055963010204081634, 0.06138392857142857, 0.06032764668367347, 0.10455197704081633, 0.34727758290816324]",1358.823890935298,0.040634090732585545,13.669009989384207,75,30,40,Alluvial soil
190.16499920280611,175.3196946747449,131.4231106505102,35.813353939336984,35.802207284342096,34.560535174321984,0.38269674468771037,0.35282137466376684,0.26448188064852285,True,0.3595858126265094,1.390488674588879,"[0.14080436862244897, 0.1129623724489796, 0.058514030612244895, 0.05719866071428571, 0.05739795918367347, 0.060845822704081634, 0.06112484056122449, 0.10455197704081633, 0.3465999681122449]",1356.7358263933377,0.04076997964977293,13.666210930971264,75,30,40,Alluvial soil
190.34845344387756,175.51702008928572,131.59669961734693,35.7543853119692,35.68888590786798,34.47368453374263,0.382639050198268,0.35282485696893773,0.2645360928327942,True,0.3596860298035709,1.3901012510078758,"[0.14006696428571427, 0.11166693239795919, 0.05939094387755102, 0.06126434948979592, 0.05670041454081633, 0.06196189413265306, 0.06034757653061224, 0.10403380102040816, 0.3445671237244898]",1343.6041599935938,0.04209264098120285,13.65171411551649,75,30,40,Alluvial soil
150.0251913265306,137.22215800382654,100.28930165816327,30.076002578232185,29.90714817651797,28.860317027682402,0.38712516853270384,0.3540882072800163,0.2587866241872798,True,0.3491391718390503,1.4320936759009528,"[0.15244339923469388, 0.1119858099489796, 0.054807079081632654, 0.04661591198979592, 0.043825733418367346, 0.0517578125, 0.057716836734693876, 0.1044921875, 0.37635522959183676]",1144.283932575272,0.04077577089551264,13.41541854232535,75,30,40,Alluvial soil
150.02279974489795,137.23744419642858,100.26221699617346,30.15206197691801,29.99833550928374,28.97023737285439,0.38713317257007657,0.35414061900933885,0.2587262084205846,True,0.34902921344261,1.4325448436487789,"[0.1514269770408163, 0.11354033801020408, 0.054787149234693876, 0.04623724489795918, 0.04360650510204082, 0.05255500637755102, 0.057916135204081634, 0.10684390943877552, 0.37308673469387754]",1167.8385650224216,0.04189354346661796,13.436488930686252,75,30,40,Alluvial soil
149.9538424744898,137.12414301658163,100.07631138392857,30.095122863752422,29.87398321465757,28.953850012712742,0.3873232033968751,0.3541847375152722,0.2584920590878527,True,0.34860322435640434,1.4342953967884442,"[0.1516063456632653, 0.11427774234693877, 0.053392059948979595, 0.04829001913265306, 0.04163345025510204, 0.050681600765306124, 0.0576171875, 0.10451211734693877, 0.3779894770408163]",1136.2580877642538,0.04132187413491006,13.418777639749237,75,30,40,Alluvial soil
149.45744977678572,136.66990194515307,99.71665736607143,30.109626164345574,29.93055098678291,29.02554181135795,0.3873520030284953,0.35421024747329677,0.25843774949820786,True,0.348504457074684,1.4347018807075134,"[0.1514469068877551, 0.11475605867346939, 0.05546476403061224, 0.04643654336734694, 0.044025031887755105, 0.05038265306122449, 0.058872767857142856, 0.1044921875, 0.37412308673469385]",1164.7866551889813,0.04023399129806602,13.433694579731421,75,30,40,Alluvial soil
177.89819834183675,164.26323341836735,123.23337850765306,25.392782579887257,24.855119579840572,27.463432007124272,0.38225221772337287,0.35295458779144084,0.26479319448518623,True,0.36016151169842636,1.3882660522001153,"[0.15212452168367346, 0.11513472576530612, 0.05123963647959184, 0.045998086734693876, 0.043247767857142856, 0.05129942602040816, 0.05121970663265306, 0.10546875, 0.3842673788265306]",715.8952794682896,0.06433596296357556,12.812104890161347,75,30,40,Alluvial soil
166.92127710459184,159.51548549107142,123.5848612882653,19.77443806837553,19.796528544323543,19.1606293375303,0.3709183475762153,0.35446182366608747,0.27461982875769725,True,0.37858744923696636,1.320698826671982,"[0.15186543367346939, 0.11533402423469388, 0.0509406887755102, 0.04390545280612245, 0.041713169642857144, 0.052415497448979595, 0.05504623724489796, 0.10461176658163265, 0.38416772959183676]",426.4811218770019,0.08620679461329105,11.863451603485226,75,30,40,Alluvial soil
167.09074059311226,160.1026387117347,124.27234135841837,19.19323367209091,19.288743670511202,18.74279381895439,0.37010725941192824,0.3546285606723848,0.275264179915687,True,0.37981312953962154,1.3164368504218356,"[0.14977279974489796, 0.11188616071428571, 0.05217633928571429, 0.04741310586734694, 0.04663584183673469, 0.05470742984693878, 0.05681999362244898, 0.10752152423469388, 0.37306680484693877]",374.6363909352979,0.09167672681881678,11.760253297916728,75,30,40,Alluvial soil
167.0017936862245,159.92960778061226,124.08820950255102,19.488438200754533,19.550091103490537,19.00852889137616,0.37027612463964343,0.35459568473501973,0.27512819062533694,True,0.3795542702408116,1.3173346717526602,"[0.1485172193877551, 0.11381935586734694, 0.052236128826530615, 0.047572544642857144, 0.0460578762755102, 0.05349170918367347, 0.05658083545918367, 0.10435267857142858, 0.3773716517857143]",393.9824431454196,0.08854482973316864,11.81422547604525,75,30,40,Alluvial soil
166.93403220663265,159.7756895727041,123.90638950892857,19.578968567732403,19.645101528708363,19.092345170857303,0.3704573095031719,0.3545716310850976,0.2749710594117305,True,0.3792552876422094,1.3183731810529205,"[0.14953364158163265, 0.11483577806122448, 0.05026307397959184, 0.048708545918367346, 0.04470264668367347, 0.05466757015306122, 0.05697943239795918, 0.10465162627551021, 0.3756576849489796]",395.18892136450995,0.08879856455682236,11.817589009747401,75,30,40,Alluvial soil
166.9017259247449,159.80729830994898,123.96269132653062,19.515334030635856,19.536559873805402,18.993371728217255,0.370339917420602,0.35459802066996793,0.27506206190943017,True,0.37942842753397926,1.3177715840893949,"[0.1483577806122449, 0.1123046875, 0.0515983737244898, 0.0489875637755102, 0.047532684948979595, 0.05406967474489796, 0.057298309948979595, 0.10534917091836735, 0.3745017538265306]",390.03112988468934,0.08958076778833779,11.802860742886581,75,30,40,Alluvial soil
166.9231106505102,159.52299904336735,123.67386798469387,20.07759151741523,20.06856543504129,19.46486379778458,0.37084137325206484,0.3544010640587074,0.2747575626892277,True,0.3788492627486605,1.319786123832883,"[0.15122767857142858, 0.11288265306122448, 0.05117984693877551, 0.04701450892857143, 0.0428093112244898, 0.05422911352040816, 0.056521045918367346, 0.10534917091836735, 0.3787866709183674]",438.9523742793081,0.0840858961625333,11.921040663024165,75,30,40,Alluvial soil
179.88253348214286,163.2266621492347,118.89343510841837,23.570404491224174,23.473751374140253,23.281002685614716,0.38935391600281677,0.35330245173682884,0.25734363226035445,True,0.34651777516377785,1.4429274220166064,"[0.1581234056122449, 0.11690848214285714, 0.049306441326530615, 0.04155373086734694, 0.03794642857142857, 0.0460578762755102, 0.05215640943877551, 0.10532924107142858, 0.39261798469387754]",801.1010369955156,0.053324835994742956,12.807137205992477,75,30,40,Alluvial soil
179.87440210459184,163.36856265943877,119.01959103954081,23.3962658035158,23.271504505072173,23.04486154816469,0.3891173962639224,0.3534107632305367,0.25747184050554084,True,0.34675027096728195,1.4419599402336967,"[0.15748565051020408, 0.11688855229591837, 0.052435427295918366, 0.04077646683673469, 0.037986288265306124, 0.04665577168367347, 0.052853954081632654, 0.10608657525510204, 0.3888313137755102]",782.0433015695065,0.05324694766294,12.771428231967047,75,30,40,Alluvial soil
166.7384805484694,159.4268574617347,123.59115911989795,19.986387438243238,19.9232391574184,19.316939543932122,0.37073056556698636,0.3544737173982768,0.2747957170347368,True,0.3789218065717069,1.3195334534154881,"[0.1513671875, 0.11312181122448979, 0.05169802295918367, 0.04723373724489796, 0.044642857142857144, 0.05486686862244898, 0.05486686862244898, 0.10483099489795919, 0.3773716517857143]",433.371436579116,0.0863217842602859,11.877288517751763,75,30,40,Alluvial soil
166.84321189413265,159.8073580994898,123.95222815688776,19.2838125033563,19.318448329469284,18.74469870363451,0.37026670180242366,0.35465238732519144,0.27508091087238495,True,0.37946429470277004,1.3176470276120291,"[0.14630500637755103, 0.11290258290816327, 0.05317283163265306, 0.04900749362244898, 0.04761240433673469, 0.05466757015306122, 0.056560905612244895, 0.10740194515306123, 0.3723692602040816]",369.3105180973735,0.09358617079925538,11.736679339407523,75,30,40,Alluvial soil
149.48012994260205,136.6521444515306,99.64182079081633,29.793630178041937,29.62380402669913,28.770920738948476,0.3874809942096756,0.3542284102461997,0.2582905955441247,True,0.348236915957145,1.4358041238268127,"[0.15025111607142858, 0.11607142857142858, 0.05375079719387755, 0.04842952806122449, 0.044921875, 0.05064174107142857, 0.05939094387755102, 0.10475127551020408, 0.37179129464285715]",1122.804572389494,0.04101061526703491,13.394961443626636,75,30,40,Alluvial soil
211.7469108737245,186.61373963647958,139.81704400510205,57.523234031022426,59.897217264236495,61.46051139371934,0.3934516666738262,0.3467511595859574,0.2597971737402163,True,0.35098106157330067,1.424578288522777,"[0.05640146683673469, 0.10229990433673469, 0.049127072704081634, 0.09622130102040816, 0.17402742346938777, 0.12673389668367346, 0.058314732142857144, 0.10522959183673469, 0.23164461096938777]",1343.0975536515052,0.15472573978991846,13.321628924378636,75,30,40,Alluvial soil
179.93596540178572,163.47004544005102,119.07906170280613,23.24300732533462,23.102486187214833,22.879174371954836,0.38906329324697675,0.3534601550286178,0.2574765517244054,True,0.3467588159301342,1.4419244069074837,"[0.1571468431122449, 0.11647002551020408, 0.05112005739795918, 0.04352678571428571, 0.03782684948979592, 0.04689492984693878, 0.052036830357142856, 0.10640545280612244, 0.38857222576530615]",758.8677130044842,0.054440295310047966,12.744499004419751,75,30,40,Alluvial soil
150.0253308354592,137.1031568877551,100.16121253188776,29.76734590293801,29.589939743756698,28.67613728600592,0.3873723745729352,0.3540067210603516,0.25862090436671314,True,0.3488375999404177,1.4333317282466145,"[0.15172592474489796, 0.11274314413265306, 0.055006377551020405, 0.04783163265306122, 0.04270966198979592, 0.051837531887755105, 0.05727838010204082, 0.10594706632653061, 0.3749202806122449]",1115.1596132286995,0.04171448309970562,13.38325194483208,75,30,40,Alluvial soil
177.78045280612244,163.9873644770408,122.38472576530613,25.012162805079907,24.08173098017903,25.46110058448398,0.3830216067297462,0.3533048928268316,0.2636735004434222,True,0.3580931836654102,1.3962846063754808,"[0.1512874681122449, 0.11597177933673469, 0.050302933673469385, 0.04761240433673469, 0.04549984056122449, 0.051478794642857144, 0.05373086734693878, 0.10495057397959184, 0.3791653380102041]",717.1015975336322,0.0625394378801012,12.802961550049409,75,30,40,Alluvial soil
177.72739955357142,163.70059390943877,121.96362802933673,25.09782573067615,23.948032723607025,24.65714947741186,0.383536066062659,0.3532661928203256,0.2631977411170155,True,0.357216251638576,1.399712352689624,"[0.15485491071428573, 0.1142578125, 0.051259566326530615, 0.045240752551020405, 0.041713169642857144, 0.05002391581632653, 0.05426897321428571, 0.10570790816326531, 0.38267299107142855]",737.0096692825113,0.06027115148654066,12.817509545297414,75,30,40,Alluvial soil
182.74796715561226,176.3306959502551,134.18078364158163,36.45269268603749,34.80158367725292,34.43106429676299,0.3704905569688562,0.35748062629713234,0.2720288167340113,True,0.373680748616414,1.3380405649777094,"[0.1398078762755102, 0.11260363520408163, 0.059291294642857144, 0.05825494260204082, 0.05227598852040816, 0.05974968112244898, 0.059849330357142856, 0.10447225765306123, 0.353694993622449]",1122.2916199551569,0.04165606137552712,13.684316041239388,75,30,40,Alluvial soil
110.31505102040816,91.8764947385204,84.45603475765306,64.41736700165902,59.77393731175473,57.35748737412747,0.3848455682814556,0.32052074039119843,0.29463369132734596,False,0.4177030965397008,1.1970224883225813,"[0.07688934948979592, 0.07838408801020408, 0.06297831632653061, 0.10823899872448979, 0.14112324617346939, 0.11266342474489796, 0.07198660714285714, 0.07846380739795919, 0.2692721619897959]",1457.6203955797566,0.12340227493538698,13.788593891724632,40,30,40,Alluvial soil
177.97124123086735,164.0079121492347,122.86286272321429,25.452293145121423,24.71247036182059,26.549572694035742,0.3828639302504687,0.35282505984308893,0.2643110099064424,True,0.3592700359330237,1.391710830271444,"[0.1536591198979592, 0.11513472576530612, 0.05155851403061224, 0.0486686862244898, 0.04193239795918367, 0.048828125, 0.05311304209183673, 0.1048110650510204, 0.38229432397959184]",755.7618713965406,0.0604986439928466,12.863865476279555,75,30,40,Alluvial soil
150.08834901147958,137.37677375637756,100.33013791454081,30.246345649683047,30.032539117665642,28.954909838569616,0.38702986918244225,0.354250780462447,0.25871935035511073,True,0.34901673270312716,1.4325960710465389,"[0.15290178571428573, 0.11469626913265306, 0.05391023596938776, 0.04767219387755102, 0.04274952168367347, 0.05022321428571429, 0.05584343112244898, 0.10489078443877552, 0.3771125637755102]",1164.5966928251119,0.04039138402591516,13.43621924976284,75,30,40,Alluvial soil
167.0147480867347,160.0507214604592,124.23630819515306,19.23835075976306,19.334148791922388,18.78403113520057,0.37007332194043613,0.3546423465493944,0.27528433151016946,True,0.37985149691024295,1.3163038820882877,"[0.1494140625, 0.1123046875, 0.05171795280612245, 0.049705038265306124, 0.04545998086734694, 0.05412946428571429, 0.055982940051020405, 0.10443239795918367, 0.37685347576530615]",381.11995515695065,0.09138327806768283,11.773665787613679,75,30,40,Alluvial soil
149.65523357780611,136.74284518494898,99.81590800382654,30.140399730323026,29.97912849229403,29.043569838164768,0.3874930445443813,0.354059795528827,0.2584471599267917,True,0.348521569819997,1.4346314354610477,"[0.15124760841836735, 0.11415816326530612, 0.05391023596938776, 0.04765226403061224, 0.041673309948979595, 0.05113998724489796, 0.05560427295918367, 0.10576769770408163, 0.3788464604591837]",1147.847353459321,0.041777525320704424,13.423983459403553,75,30,40,Alluvial soil
208.2013711734694,192.68317522321428,141.40336017219389,39.13839752808372,41.06760474157326,39.75702907260371,0.38393142950722453,0.3553152723658259,0.26075329812694953,True,0.3527283888670338,1.4175212877137668,"[0.1551139987244898, 0.11955915178571429, 0.05313297193877551, 0.04779177295918367, 0.04177295918367347, 0.04974489795918367, 0.0545280612244898, 0.103515625, 0.3748405612244898]",2082.0071668802047,0.034778589034990565,14.00360689328388,75,30,40,Alluvial soil
166.86306202168367,159.77377630739795,123.98194355867346,19.6114583153999,19.688656598105016,19.120832066796574,0.3702976190265582,0.35456528384827973,0.275137097125162,True,0.37957122103222035,1.3172758425685727,"[0.1487763073979592, 0.11467633928571429, 0.05115991709183673, 0.04745296556122449, 0.04547991071428571, 0.05404974489795918, 0.05562420280612245, 0.10507015306122448, 0.37771045918367346]",398.1504444266496,0.0885774884680518,11.820380295940799,75,30,40,Alluvial soil
179.8489317602041,163.31385522959184,118.72349330357143,23.188465595587946,23.094699453641663,22.90004333479841,0.3893792464369648,0.3535802256907543,0.2570405278722809,True,0.3459684377347761,1.4452185386439977,"[0.15806361607142858, 0.11662946428571429, 0.05016342474489796, 0.041713169642857144, 0.038763552295918366, 0.04611766581632653, 0.053053252551020405, 0.10680404974489796, 0.38869180484693877]",765.9314141575912,0.05589175789520479,12.750267481447874,75,30,40,Alluvial soil
179.97817681760205,163.3475566007653,118.9620137117347,23.5223655306637,23.446862058931117,23.237046533401948,0.3893206729681084,0.35334606555080134,0.2573332614810903,True,0.34649897206152863,1.4430057238704126,"[0.16001674107142858, 0.11493542729591837, 0.04922672193877551, 0.042071906887755105, 0.038364955357142856, 0.04751275510204082, 0.05221619897959184, 0.10799984056122448, 0.38765545280612246]",803.4179812620115,0.054580508255282816,12.793776354301476,75,30,40,Alluvial soil
166.8232421875,159.47983099489795,123.71384725765306,20.161710389436358,20.15136320930611,19.56285321682414,0.37070437712513377,0.35438629916170683,0.27490932371315935,True,0.379137855034847,1.3187815285657627,"[0.15294164540816327, 0.11439732142857142, 0.04880819515306122, 0.0460578762755102, 0.041095344387755105, 0.050661670918367346, 0.05586336096938776, 0.1063655931122449, 0.38380899234693877]",446.96150304292127,0.08504463168965573,11.938734949126076,75,30,40,Alluvial soil
